20,5,10,10,0,5,5,1
20,5,10,10,0,5,5,2
20,5,10,10,0,5,5,3
20,5,10,10,0,5,5,4
20,5,10,10,0,5,5,5
20,5,10,10,0,5,5,6
20,5,10,10,0,5,5,7
20,5,10,10,0,5,5,8
20,5,10,10,0,5,5,9
20,5,10,10,0,5,5,10
20,5,10,10,0,5,5,11
20,5,10,10,0,5,5,12
20,5,10,10,0,5,5,13
20,5,10,10,0,5,5,14
20,5,10,10,0,5,5,15
20,5,10,10,0,5,5,16
20,5,10,10,0,5,5,17
20,5,10,10,0,5,5,18
20,5,10,10,0,5,5,19
20,5,10,10,0,5,5,20
20,5,10,10,0,5,15,1
20,5,10,10,0,5,15,2
20,5,10,10,0,5,15,3
20,5,10,10,0,5,15,4
20,5,10,10,0,5,15,5
20,5,10,10,0,5,15,6
20,5,10,10,0,5,15,7
20,5,10,10,0,5,15,8
20,5,10,10,0,5,15,9
20,5,10,10,0,5,15,10
20,5,10,10,0,5,15,11
20,5,10,10,0,5,15,12
20,5,10,10,0,5,15,13
20,5,10,10,0,5,15,14
20,5,10,10,0,5,15,15
20,5,10,10,0,5,15,16
20,5,10,10,0,5,15,17
20,5,10,10,0,5,15,18
20,5,10,10,0,5,15,19
20,5,10,10,0,5,15,20
20,5,10,10,0,5,25,1
20,5,10,10,0,5,25,2
20,5,10,10,0,5,25,3
20,5,10,10,0,5,25,4
20,5,10,10,0,5,25,5
20,5,10,10,0,5,25,6
20,5,10,10,0,5,25,7
20,5,10,10,0,5,25,8
20,5,10,10,0,5,25,9
20,5,10,10,0,5,25,10
20,5,10,10,0,5,25,11
20,5,10,10,0,5,25,12
20,5,10,10,0,5,25,13
20,5,10,10,0,5,25,14
20,5,10,10,0,5,25,15
20,5,10,10,0,5,25,16
20,5,10,10,0,5,25,17
20,5,10,10,0,5,25,18
20,5,10,10,0,5,25,19
20,5,10,10,0,5,25,20
20,5,10,10,0,5,35,1
20,5,10,10,0,5,35,2
20,5,10,10,0,5,35,3
20,5,10,10,0,5,35,4
20,5,10,10,0,5,35,5
20,5,10,10,0,5,35,6
20,5,10,10,0,5,35,7
20,5,10,10,0,5,35,8
20,5,10,10,0,5,35,9
20,5,10,10,0,5,35,10
20,5,10,10,0,5,35,11
20,5,10,10,0,5,35,12
20,5,10,10,0,5,35,13
20,5,10,10,0,5,35,14
20,5,10,10,0,5,35,15
20,5,10,10,0,5,35,16
20,5,10,10,0,5,35,17
20,5,10,10,0,5,35,18
20,5,10,10,0,5,35,19
20,5,10,10,0,5,35,20
20,5,10,10,0,5,45,1
20,5,10,10,0,5,45,2
20,5,10,10,0,5,45,3
20,5,10,10,0,5,45,4
20,5,10,10,0,5,45,5
20,5,10,10,0,5,45,6
20,5,10,10,0,5,45,7
20,5,10,10,0,5,45,8
20,5,10,10,0,5,45,9
20,5,10,10,0,5,45,10
20,5,10,10,0,5,45,11
20,5,10,10,0,5,45,12
20,5,10,10,0,5,45,13
20,5,10,10,0,5,45,14
20,5,10,10,0,5,45,15
20,5,10,10,0,5,45,16
20,5,10,10,0,5,45,17
20,5,10,10,0,5,45,18
20,5,10,10,0,5,45,19
20,5,10,10,0,5,45,20
20,5,10,10,0,5,55,1
20,5,10,10,0,5,55,2
20,5,10,10,0,5,55,3
20,5,10,10,0,5,55,4
20,5,10,10,0,5,55,5
20,5,10,10,0,5,55,6
20,5,10,10,0,5,55,7
20,5,10,10,0,5,55,8
20,5,10,10,0,5,55,9
20,5,10,10,0,5,55,10
20,5,10,10,0,5,55,11
20,5,10,10,0,5,55,12
20,5,10,10,0,5,55,13
