10,10,5,10,0,11,1,1
10,10,5,10,0,11,1,2
10,10,5,10,0,11,1,3
10,10,5,10,0,11,1,4
10,10,5,10,0,11,1,5
10,10,5,10,0,11,1,6
10,10,5,10,0,11,1,7
10,10,5,10,0,11,1,8
10,10,5,10,0,11,1,9
10,10,5,10,0,11,1,10
10,10,5,10,0,11,1,11
10,10,5,10,0,11,1,12
10,10,5,10,0,11,1,13
10,10,5,10,0,11,1,14
10,10,5,10,0,11,1,15
10,10,5,10,0,11,1,16
10,10,5,10,0,11,1,17
10,10,5,10,0,11,1,18
10,10,5,10,0,11,1,19
10,10,5,10,0,11,1,20
10,10,5,10,0,11,1,21
10,10,5,10,0,11,1,22
10,10,5,10,0,11,1,23
10,10,5,10,0,11,1,24
10,10,5,10,0,11,1,25
10,10,5,10,0,11,1,26
10,10,5,10,0,11,1,27
10,10,5,10,0,11,1,28
10,10,5,10,0,11,1,29
10,10,5,10,0,11,1,30
10,10,5,10,0,11,1,31
10,10,5,10,0,11,1,32
10,10,5,10,0,11,1,33
10,10,5,10,0,11,1,34
10,10,5,10,0,11,1,35
10,10,5,10,0,11,1,36
10,10,5,10,0,11,1,37
10,10,5,10,0,11,1,38
10,10,5,10,0,11,1,39
10,10,5,10,0,11,1,40
10,10,5,10,0,11,1,41
10,10,5,10,0,11,1,42
10,10,5,10,0,11,1,43
10,10,5,10,0,11,1,44
10,10,5,10,0,11,1,45
10,10,5,10,0,11,1,46
10,10,5,10,0,11,1,47
10,10,5,10,0,11,1,48
10,10,5,10,0,11,1,49
10,10,5,10,0,11,1,50
10,10,5,10,0,11,2,1
10,10,5,10,0,11,2,2
10,10,5,10,0,11,2,3
10,10,5,10,0,11,2,4
10,10,5,10,0,11,2,5
10,10,5,10,0,11,2,6
10,10,5,10,0,11,2,7
10,10,5,10,0,11,2,8
10,10,5,10,0,11,2,9
10,10,5,10,0,11,2,10
10,10,5,10,0,11,2,11
10,10,5,10,0,11,2,12
10,10,5,10,0,11,2,13
10,10,5,10,0,11,2,14
10,10,5,10,0,11,2,15
10,10,5,10,0,11,2,16
10,10,5,10,0,11,2,17
10,10,5,10,0,11,2,18
10,10,5,10,0,11,2,19
10,10,5,10,0,11,2,20
10,10,5,10,0,11,2,21
10,10,5,10,0,11,2,22
10,10,5,10,0,11,2,23
10,10,5,10,0,11,2,24
10,10,5,10,0,11,2,25
10,10,5,10,0,11,2,26
10,10,5,10,0,11,2,27
10,10,5,10,0,11,2,28
10,10,5,10,0,11,2,29
10,10,5,10,0,11,2,30
10,10,5,10,0,11,2,31
