10, 10, 20, 0.8, 50, 10, 2, 8, 3
10, 10, 20, 0.8, 50, 10, 3, 7, 3
10, 10, 20, 0.8, 50, 10, 4, 6, 3
10, 10, 20, 0.8, 50, 10, 5, 5, 3
10, 10, 20, 0.8, 50, 20, 2, 8, 3
10, 10, 20, 0.8, 50, 30, 2, 8, 3
10, 10, 20, 0.8, 50, 40, 2, 8, 3
10, 10, 20, 0.8, 50, 10, 2, 8, 4
10, 10, 20, 0.8, 50, 10, 2, 8, 5
10, 10, 20, 0.8, 50, 10, 2, 8, 6
15, 15, 20, 0.8, 50, 10, 2, 8, 3
20, 20, 20, 0.8, 50, 10, 2, 8, 3
15, 5, 20, 0.8, 50, 10, 2, 8, 3
5, 15, 20, 0.8, 50, 10, 2, 8, 3
