20,5,10,20,0,5,5,1
20,5,10,20,0,5,5,2
20,5,10,20,0,5,5,3
20,5,10,20,0,5,5,4
20,5,10,20,0,5,5,5
20,5,10,20,0,5,5,6
20,5,10,20,0,5,5,7
20,5,10,20,0,5,5,8
20,5,10,20,0,5,5,9
20,5,10,20,0,5,5,10
20,5,10,20,0,5,6,1
20,5,10,20,0,5,6,2
20,5,10,20,0,5,6,3
20,5,10,20,0,5,6,4
20,5,10,20,0,5,6,5
20,5,10,20,0,5,6,6
20,5,10,20,0,5,6,7
20,5,10,20,0,5,6,8
20,5,10,20,0,5,6,9
20,5,10,20,0,5,6,10
20,5,10,20,0,5,7,1
20,5,10,20,0,5,7,2
20,5,10,20,0,5,7,3
20,5,10,20,0,5,7,4
20,5,10,20,0,5,7,5
20,5,10,20,0,5,7,6
20,5,10,20,0,5,7,7
20,5,10,20,0,5,7,8
20,5,10,20,0,5,7,9
20,5,10,20,0,5,7,10
20,5,10,20,0,5,8,1
20,5,10,20,0,5,8,2
20,5,10,20,0,5,8,3
20,5,10,20,0,5,8,4
20,5,10,20,0,5,8,5
20,5,10,20,0,5,8,6
20,5,10,20,0,5,8,7
20,5,10,20,0,5,8,8
20,5,10,20,0,5,8,9
20,5,10,20,0,5,8,10
20,5,10,20,0,5,9,1
20,5,10,20,0,5,9,2
20,5,10,20,0,5,9,3
20,5,10,20,0,5,9,4
20,5,10,20,0,5,9,5
20,5,10,20,0,5,9,6
20,5,10,20,0,5,9,7
20,5,10,20,0,5,9,8
20,5,10,20,0,5,9,9
20,5,10,20,0,5,9,10
20,5,10,20,0,5,10,1
20,5,10,20,0,5,10,2
20,5,10,20,0,5,10,3
20,5,10,20,0,5,10,4
20,5,10,20,0,5,10,5
20,5,10,20,0,5,10,6
20,5,10,20,0,5,10,7
20,5,10,20,0,5,10,8
20,5,10,20,0,5,10,9
20,5,10,20,0,5,10,10
20,5,10,20,0,5,11,1
20,5,10,20,0,5,11,2
20,5,10,20,0,5,11,3
20,5,10,20,0,5,11,4
20,5,10,20,0,5,11,5
20,5,10,20,0,5,11,6
20,5,10,20,0,5,11,7
20,5,10,20,0,5,11,8
20,5,10,20,0,5,11,9
20,5,10,20,0,5,11,10
20,5,10,20,0,5,12,1
20,5,10,20,0,5,12,2
20,5,10,20,0,5,12,3
20,5,10,20,0,5,12,4
20,5,10,20,0,5,12,5
20,5,10,20,0,5,12,6
20,5,10,20,0,5,12,7
20,5,10,20,0,5,12,8
20,5,10,20,0,5,12,9
20,5,10,20,0,5,12,10
20,5,10,20,0,5,13,1
20,5,10,20,0,5,13,2
20,5,10,20,0,5,13,3
20,5,10,20,0,5,13,4
20,5,10,20,0,5,13,5
20,5,10,20,0,5,13,6
20,5,10,20,0,5,13,7
20,5,10,20,0,5,13,8
20,5,10,20,0,5,13,9
20,5,10,20,0,5,13,10
20,5,10,20,0,5,14,1
20,5,10,20,0,5,14,2
20,5,10,20,0,5,14,3
20,5,10,20,0,5,14,4
20,5,10,20,0,5,14,5
20,5,10,20,0,5,14,6
20,5,10,20,0,5,14,7
20,5,10,20,0,5,14,8
20,5,10,20,0,5,14,9
20,5,10,20,0,5,14,10
20,5,10,20,0,5,15,1
20,5,10,20,0,5,15,2
20,5,10,20,0,5,15,3
20,5,10,20,0,5,15,4
20,5,10,20,0,5,15,5
20,5,10,20,0,5,15,6
20,5,10,20,0,5,15,7
20,5,10,20,0,5,15,8
20,5,10,20,0,5,15,9
20,5,10,20,0,5,15,10
20,5,10,20,0,6,5,1
20,5,10,20,0,6,5,2
20,5,10,20,0,6,5,3
20,5,10,20,0,6,5,4
20,5,10,20,0,6,5,5
20,5,10,20,0,6,5,6
20,5,10,20,0,6,5,7
20,5,10,20,0,6,5,8
20,5,10,20,0,6,5,9
20,5,10,20,0,6,5,10
20,5,10,20,0,6,6,1
20,5,10,20,0,6,6,2
20,5,10,20,0,6,6,3
20,5,10,20,0,6,6,4
20,5,10,20,0,6,6,5
20,5,10,20,0,6,6,6
20,5,10,20,0,6,6,7
20,5,10,20,0,6,6,8
20,5,10,20,0,6,6,9
20,5,10,20,0,6,6,10
20,5,10,20,0,6,7,1
20,5,10,20,0,6,7,2
20,5,10,20,0,6,7,3
20,5,10,20,0,6,7,4
20,5,10,20,0,6,7,5
20,5,10,20,0,6,7,6
20,5,10,20,0,6,7,7
20,5,10,20,0,6,7,8
20,5,10,20,0,6,7,9
20,5,10,20,0,6,7,10
20,5,10,20,0,6,8,1
20,5,10,20,0,6,8,2
20,5,10,20,0,6,8,3
20,5,10,20,0,6,8,4
20,5,10,20,0,6,8,5
20,5,10,20,0,6,8,6
20,5,10,20,0,6,8,7
20,5,10,20,0,6,8,8
20,5,10,20,0,6,8,9
20,5,10,20,0,6,8,10
20,5,10,20,0,6,9,1
20,5,10,20,0,6,9,2
20,5,10,20,0,6,9,3
20,5,10,20,0,6,9,4
20,5,10,20,0,6,9,5
20,5,10,20,0,6,9,6
20,5,10,20,0,6,9,7
20,5,10,20,0,6,9,8
20,5,10,20,0,6,9,9
20,5,10,20,0,6,9,10
20,5,10,20,0,6,10,1
20,5,10,20,0,6,10,2
20,5,10,20,0,6,10,3
20,5,10,20,0,6,10,4
20,5,10,20,0,6,10,5
20,5,10,20,0,6,10,6
20,5,10,20,0,6,10,7
20,5,10,20,0,6,10,8
20,5,10,20,0,6,10,9
20,5,10,20,0,6,10,10
20,5,10,20,0,6,11,1
20,5,10,20,0,6,11,2
20,5,10,20,0,6,11,3
20,5,10,20,0,6,11,4
20,5,10,20,0,6,11,5
20,5,10,20,0,6,11,6
20,5,10,20,0,6,11,7
20,5,10,20,0,6,11,8
20,5,10,20,0,6,11,9
20,5,10,20,0,6,11,10
20,5,10,20,0,6,12,1
20,5,10,20,0,6,12,2
20,5,10,20,0,6,12,3
20,5,10,20,0,6,12,4
20,5,10,20,0,6,12,5
20,5,10,20,0,6,12,6
20,5,10,20,0,6,12,7
20,5,10,20,0,6,12,8
20,5,10,20,0,6,12,9
20,5,10,20,0,6,12,10
20,5,10,20,0,6,13,1
20,5,10,20,0,6,13,2
20,5,10,20,0,6,13,3
20,5,10,20,0,6,13,4
20,5,10,20,0,6,13,5
20,5,10,20,0,6,13,6
20,5,10,20,0,6,13,7
20,5,10,20,0,6,13,8
20,5,10,20,0,6,13,9
20,5,10,20,0,6,13,10
20,5,10,20,0,6,14,1
20,5,10,20,0,6,14,2
20,5,10,20,0,6,14,3
20,5,10,20,0,6,14,4
20,5,10,20,0,6,14,5
20,5,10,20,0,6,14,6
20,5,10,20,0,6,14,7
20,5,10,20,0,6,14,8
20,5,10,20,0,6,14,9
20,5,10,20,0,6,14,10
20,5,10,20,0,6,15,1
20,5,10,20,0,6,15,2
20,5,10,20,0,6,15,3
20,5,10,20,0,6,15,4
20,5,10,20,0,6,15,5
20,5,10,20,0,6,15,6
20,5,10,20,0,6,15,7
20,5,10,20,0,6,15,8
20,5,10,20,0,6,15,9
20,5,10,20,0,6,15,10
20,5,10,20,0,7,5,1
